/SiMCosta RJ - Ilha do Pai - Cia de Docas
/latitude = -22.99277544
/longitude = -43.09056758



/Parameters:
/Tp: Wave Peak Period  or Peak period = Wave period associated with the largest peak in the power spectrum (seconds)
/Dp: Wave Peak Direction *true north reference (degrees)
/Tp_sea: Peak Sea Wave Period associated with the largest peak in the sea region of the power spectrum. (seconds)
/Dp_sea: Peak Sea Wave Direction - peak sea direction at the peak period in the sea region relative to true north reference (degrees)
/Hsig_sea: Significant Wave Height in the sea region of the power spectrum. (meters)
/Tp_swell: Peak Swell Wave Period associated with the largest peak in the swell region of the power spectrum. (seconds)
/Dp_swell: Peak Swell Wave Direction associated with the largest peak in the swell region of the power spectrum. true north reference (degrees)
/Hsig_swell: Significant Wave Height in the swell region of the power spectrum. (meters)
/Hmax: Maximum Wave Height or Height of Largest Wave from Zero Crossing Analysis (meters)
/Tmax: Maximum Wave Height or Period of Largest Wave from Zero Crossing Analysis (seconds)
/Tavg: Average Wave Period (seconds)
/Avg_Wv_Dir_N: Average Wave Direction, true north reference (degrees)
/HM0: Significant Wave Height Spectral Moment (meters)
/Tmp: Average Water Temperature (degree Celsius)
/Avg_Sal: Average Salinity (psu)
/Avg_Con: Average Conductivity (mS/cm)
/Avg_PH: Average pH (mV)
/Avg_Turb: Average Turbidity (FNU)

/Missing = NULL
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Tp,Dp,Tp_sea,Dp_sea,Hsig_sea,Tp_swell,Dp_swell,Hsig_swell,Hmax,Tmax,Tavg,Avg_Wv_Dir_N,HM0,Tmp,Avg_Sal,Avg_Con,Avg_PH,Avg_Turb
2024,11,23,22,10,0,9.48,133.84,9.48,133.84,1.86,10.67,136.77,0.513,2.71,7.5,6.68,135.47,1.93,NULL,NULL,NULL,NULL,NULL
2024,11,23,22,20,0,9.48,137.8,9.48,137.8,1.82,10.67,135.41,0.459,2.71,7.5,6.27,138.12,1.88,NULL,NULL,NULL,NULL,NULL
2024,11,23,22,30,0,9.48,138.55,9.48,138.55,1.89,10.24,142.78,0.424,2.61,9.25,6.14,137.76,1.93,NULL,NULL,NULL,NULL,NULL
2024,11,23,22,40,0,9.48,119.89,9.48,119.89,1.95,10.24,129.37,0.493,3.35,9,6.84,130.34,2.02,NULL,NULL,NULL,NULL,NULL
2024,11,23,22,50,0,9.14,119.88,9.14,119.88,2,10.24,126.38,0.531,2.49,7.5,6.62,130.29,2.07,NULL,NULL,NULL,NULL,NULL
2024,11,23,23,0,0,9.14,123.28,9.14,123.28,1.95,10.24,123.01,0.525,2.9,8.25,6.03,131.37,2.02,NULL,NULL,NULL,NULL,NULL
2024,11,23,23,10,0,9.14,135.06,9.14,135.06,1.97,10.24,129.01,0.507,2.99,9,7.36,131.88,2.03,NULL,NULL,NULL,NULL,NULL
2024,11,23,23,20,0,9.48,136.96,9.48,136.96,1.92,10.24,135.59,0.514,2.4,8.25,5.99,135.11,1.99,NULL,NULL,NULL,NULL,NULL
2024,11,23,23,30,0,8.83,138.99,8.83,138.99,1.89,10.67,142.97,0.466,2.99,7.5,6.55,137.9,1.94,NULL,NULL,NULL,NULL,NULL
2024,11,23,23,40,0,8.83,133.75,8.83,133.75,1.79,10.67,142.61,0.442,2.35,6.75,6.66,135.4,1.85,NULL,NULL,NULL,NULL,NULL
2024,11,23,23,50,0,8,133.63,8,133.63,1.83,10.67,140.25,0.464,2.99,8.5,5.87,133.53,1.89,NULL,NULL,NULL,NULL,NULL
2024,11,24,0,0,0,8.26,128.5,8.26,128.5,1.8,10.24,141.24,0.481,2.47,7,6.47,132.72,1.87,NULL,NULL,NULL,NULL,NULL
2024,11,24,0,10,0,8.26,135.33,8.26,135.33,1.79,10.24,136.82,0.458,2.18,9,6.6,137.71,1.85,NULL,NULL,NULL,NULL,NULL
2024,11,24,0,20,0,8.26,127.12,8.26,127.12,1.74,10.24,127.17,0.468,3.38,8,6.28,137.6,1.8,NULL,NULL,NULL,NULL,NULL
2024,11,24,0,30,0,8,131.94,8,131.94,1.86,10.24,127.02,0.498,3.17,8.75,6.03,135.46,1.92,NULL,NULL,NULL,NULL,NULL
2024,11,24,0,40,0,9.14,135,9.14,135,1.98,10.24,123.76,0.512,2.96,8.75,5.79,135.54,2.04,NULL,NULL,NULL,NULL,NULL
2024,11,24,0,50,0,9.14,128.52,9.14,128.52,2.05,10.24,125.98,0.45,3.24,8.75,6.23,133.06,2.1,NULL,NULL,NULL,NULL,NULL
2024,11,24,1,0,0,9.14,132.27,9.14,132.27,1.91,10.24,117.19,0.477,2.62,11,6.08,134.93,1.96,NULL,NULL,NULL,NULL,NULL
2024,11,24,1,10,0,9.14,122.05,9.14,122.05,1.89,10.24,133.69,0.462,2.93,9.25,6.1,132.63,1.95,NULL,NULL,NULL,NULL,NULL
2024,11,24,1,20,0,9.14,125.78,9.14,125.78,1.81,10.24,139.92,0.468,2.78,7.5,5.76,134.77,1.86,NULL,NULL,NULL,NULL,NULL
2024,11,24,1,30,0,9.14,128.9,9.14,128.9,1.75,10.24,141.41,0.429,2.78,7.5,6.68,135.75,1.8,NULL,NULL,NULL,NULL,NULL
2024,11,24,1,40,0,8.83,134.02,8.83,134.02,1.83,10.24,139.3,0.439,2.28,7,6.29,137.71,1.88,NULL,NULL,NULL,NULL,NULL
2024,11,24,1,50,0,8.83,137.74,8.83,137.74,1.85,10.24,147.02,0.408,2.78,7.25,6.2,140.53,1.89,NULL,NULL,NULL,NULL,NULL
2024,11,24,2,0,0,8.83,139.97,8.83,139.97,1.88,10.24,141.18,0.394,2.9,8.25,5.72,140.87,1.92,NULL,NULL,NULL,NULL,NULL
2024,11,24,2,10,0,8.83,141.17,8.83,141.17,1.87,10.24,137.58,0.419,2.65,8.5,6.35,139.13,1.92,NULL,NULL,NULL,NULL,NULL
2024,11,24,2,20,0,9.14,143.07,9.14,143.07,1.84,10.24,131.82,0.449,2.5,8,5.74,136.58,1.89,NULL,NULL,NULL,NULL,NULL
2024,11,24,2,30,0,9.14,137.95,9.14,137.95,1.83,10.24,133.77,0.505,2.46,8.5,6.31,133.52,1.9,NULL,NULL,NULL,NULL,NULL
2024,11,24,2,40,0,8.83,134.39,8.83,134.39,1.8,10.67,125.25,0.534,2.9,7,6.92,134.91,1.88,NULL,NULL,NULL,NULL,NULL
2024,11,24,2,50,0,8.83,139.02,8.83,139.02,1.79,10.67,131.26,0.558,3.19,8.5,6.32,139.86,1.88,NULL,NULL,NULL,NULL,NULL
2024,11,24,3,0,0,9.14,150.04,9.14,150.04,1.85,10.24,139.24,0.498,2.63,8.5,6.51,144.46,1.92,NULL,NULL,NULL,NULL,NULL
2024,11,24,3,10,0,9.14,144.73,9.14,144.73,1.89,10.24,139.31,0.482,2.75,7.5,6.25,142.63,1.95,NULL,NULL,NULL,NULL,NULL
2024,11,24,3,20,0,8.83,138.26,8.83,138.26,1.85,10.24,137.17,0.449,2.52,8.5,5.78,137.58,1.91,NULL,NULL,NULL,NULL,NULL
2024,11,24,3,30,0,8.26,136.45,8.26,136.45,1.77,10.24,138.91,0.465,2.41,8.25,5.98,133.34,1.83,NULL,NULL,NULL,NULL,NULL
2024,11,24,3,40,0,8.83,132.1,8.83,132.1,1.73,10.24,139.21,0.472,2.72,7,5.85,134.99,1.79,NULL,NULL,NULL,NULL,NULL
2024,11,24,3,50,0,8.83,132.41,8.83,132.41,1.69,10.24,134.88,0.446,2.72,8,5.77,134.68,1.75,NULL,NULL,NULL,NULL,NULL
2024,11,24,4,0,0,9.48,134.54,9.48,134.54,1.77,10.24,137.57,0.458,3.04,9.5,6.03,136.45,1.83,NULL,NULL,NULL,NULL,NULL
2024,11,24,4,10,0,9.48,132.36,9.48,132.36,1.84,10.24,137.07,0.434,2.81,8,6.27,135.04,1.89,NULL,NULL,NULL,NULL,NULL
2024,11,24,4,20,0,9.48,136.15,9.48,136.15,1.88,10.24,134.17,0.493,2.5,9.75,6.37,135.33,1.95,NULL,NULL,NULL,NULL,NULL
2024,11,24,4,40,0,8.53,127.19,8.53,127.19,1.88,10.24,138.56,0.465,2.8,8.5,6.74,130.9,1.94,NULL,NULL,NULL,NULL,NULL
2024,11,24,4,50,0,8.53,134.72,8.53,134.72,1.83,10.24,135.75,0.42,2.33,7,6.38,131.29,1.88,NULL,NULL,NULL,NULL,NULL
2024,11,24,5,10,0,8.53,123.01,8.53,123.01,1.67,10.24,115.95,0.497,2.52,8.5,5.99,130.76,1.74,NULL,NULL,NULL,NULL,NULL
2024,11,24,5,20,0,8.53,127.39,8.53,127.39,1.64,10.24,115.11,0.467,2.31,7.5,6.16,131.44,1.7,NULL,NULL,NULL,NULL,NULL
2024,11,24,5,40,0,8.83,131.26,8.83,131.26,1.62,10.24,132.03,0.459,2.56,6.75,5.51,132.89,1.69,NULL,NULL,NULL,NULL,NULL
2024,11,24,5,50,0,8.83,131.25,8.83,131.25,1.69,10.24,143.91,0.436,2.29,7.75,5.83,134.49,1.75,NULL,NULL,NULL,NULL,NULL
2024,11,24,6,10,0,8.53,120.13,8.53,120.13,1.71,10.24,132.52,0.477,2.74,7,6.3,131.76,1.77,NULL,NULL,NULL,NULL,NULL
2024,11,24,6,20,0,8.53,117.41,8.53,117.41,1.7,10.24,129.69,0.477,2.46,6.5,5.44,130.71,1.76,NULL,NULL,NULL,NULL,NULL
2024,11,24,6,30,0,8.53,124.89,8.53,124.89,1.68,10.24,141.78,0.473,2.52,8.25,6.31,133.5,1.75,NULL,NULL,NULL,NULL,NULL
2024,11,24,6,40,0,8,126.73,8,126.73,1.67,10.24,147.19,0.455,2.74,6.75,5.94,134.48,1.73,NULL,NULL,NULL,NULL,NULL
2024,11,24,6,50,0,8,122.58,8,122.58,1.6,10.24,141.66,0.457,1.93,7.25,6.12,134.3,1.67,NULL,NULL,NULL,NULL,NULL
2024,11,24,7,0,0,8.53,125.1,8.53,125.1,1.62,10.24,127.49,0.446,3.21,8.5,6.49,128.87,1.68,NULL,NULL,NULL,NULL,NULL
2024,11,24,7,10,0,8.83,125.19,8.83,125.19,1.66,10.24,125.21,0.469,2.01,8.5,5.87,129.66,1.72,NULL,NULL,NULL,NULL,NULL
2024,11,24,7,20,0,8.26,119.41,8.26,119.41,1.73,10.24,135.83,0.47,2.59,6.5,6.29,128.3,1.79,NULL,NULL,NULL,NULL,NULL
2024,11,24,7,30,0,8.83,123.85,8.83,123.85,1.77,10.24,138.33,0.481,2.67,8.25,6.52,130.86,1.84,NULL,NULL,NULL,NULL,NULL
2024,11,24,7,40,0,8.83,128.48,8.83,128.48,1.77,10.24,137.41,0.503,2.2,8.25,5.75,131.29,1.84,NULL,NULL,NULL,NULL,NULL
2024,11,24,7,50,0,8.83,133.61,8.83,133.61,1.78,10.24,128.57,0.499,2.84,7.5,5.96,132.75,1.85,NULL,NULL,NULL,NULL,NULL
2024,11,24,8,0,0,8.53,141.15,8.53,141.15,1.7,10.24,134.9,0.446,2.93,7.25,5.95,135.32,1.76,NULL,NULL,NULL,NULL,NULL
2024,11,24,8,10,0,8.53,137.35,8.53,137.35,1.71,10.24,143.99,0.439,2.13,7.75,6.41,136.82,1.77,NULL,NULL,NULL,NULL,NULL
2024,11,24,8,20,0,8.53,134.52,8.53,134.52,1.64,10.67,146.84,0.487,2.36,8,6.28,140.04,1.71,NULL,NULL,NULL,NULL,NULL
2024,11,24,8,30,0,8,136.86,8,136.86,1.65,10.24,149.42,0.478,2.39,6.75,5.96,137.03,1.72,NULL,NULL,NULL,NULL,NULL
2024,11,24,8,40,0,8.83,128.57,8.83,128.57,1.69,10.24,150.24,0.52,2.68,7.25,6.11,137.45,1.77,NULL,NULL,NULL,NULL,NULL
2024,11,24,8,50,0,9.14,132.63,9.14,132.63,1.93,10.24,140.6,0.484,3.1,8.5,6.67,134.76,1.99,NULL,NULL,NULL,NULL,NULL
2024,11,24,9,0,0,8.53,132.05,8.53,132.05,1.92,10.24,149.1,0.51,2.43,9.25,6.28,135.45,1.99,NULL,NULL,NULL,NULL,NULL
2024,11,24,9,10,0,8.53,135.53,8.53,135.53,1.88,10.24,143.61,0.462,2.79,7.25,5.46,134.75,1.93,NULL,NULL,NULL,NULL,NULL
2024,11,24,9,20,0,8,127.82,8,127.82,1.61,10.24,155.64,0.443,2.24,7,6,136.74,1.67,NULL,NULL,NULL,NULL,NULL
2024,11,24,9,30,0,8,129.28,8,129.28,1.6,10.24,149.45,0.427,3.37,7.75,5.97,137.21,1.66,NULL,NULL,NULL,NULL,NULL
2024,11,24,9,40,0,8.26,126.69,8.26,126.69,1.66,10.24,144.46,0.47,2.92,7,6.41,137.34,1.72,NULL,NULL,NULL,NULL,NULL
2024,11,24,9,50,0,8.83,127.06,8.83,127.06,1.69,10.24,139.96,0.442,2.34,7.75,6.14,136.77,1.75,NULL,NULL,NULL,NULL,NULL
2024,11,24,10,0,0,8.83,125.56,8.83,125.56,1.74,10.24,143.83,0.426,3.02,7.5,6.07,135.74,1.79,NULL,NULL,NULL,NULL,NULL
2024,11,24,10,10,0,8.53,129.55,8.53,129.55,1.7,10.24,142.44,0.41,2.16,9,5.83,136.19,1.75,NULL,NULL,NULL,NULL,NULL
2024,11,24,10,20,0,8.53,127.54,8.53,127.54,1.62,10.24,136.32,0.412,1.88,7.5,5.54,135.45,1.67,NULL,NULL,NULL,NULL,NULL
2024,11,24,10,30,0,9.14,141.87,9.14,141.87,1.68,10.24,136.69,0.436,2.32,8.25,6.19,137.97,1.74,NULL,NULL,NULL,NULL,NULL
2024,11,24,10,40,0,8.83,139.39,8.83,139.39,1.73,10.24,135.62,0.425,2.95,7,6.08,137.22,1.78,NULL,NULL,NULL,NULL,NULL
2024,11,24,10,50,0,8.83,145.76,8.83,145.76,1.75,10.24,135.57,0.424,3.08,7.75,6.19,135.28,1.8,NULL,NULL,NULL,NULL,NULL
2024,11,24,11,0,0,8.83,138.57,8.83,138.57,1.68,10.24,127.82,0.389,2.36,8.5,6.3,131.52,1.72,NULL,NULL,NULL,NULL,NULL
2024,11,24,11,10,0,8,121.01,8,121.01,1.67,10.24,133.16,0.416,2.36,8.5,6.49,130.83,1.72,NULL,NULL,NULL,NULL,NULL
2024,11,24,11,20,0,8,128.22,8,128.22,1.58,10.24,138.81,0.457,2.06,8.5,6.46,134.56,1.64,NULL,NULL,NULL,NULL,NULL
2024,11,24,11,30,0,8,127.12,8,127.12,1.62,10.24,136.36,0.45,2.47,7.75,6.38,133.49,1.68,NULL,NULL,NULL,NULL,NULL
2024,11,24,11,40,0,9.48,142.75,9.48,142.75,1.64,10.24,138.79,0.467,2.66,8.25,6.06,134.81,1.71,NULL,NULL,NULL,NULL,NULL
2024,11,24,11,50,0,8.83,125.33,8.83,125.33,1.66,10.24,137.72,0.406,2.05,9,6.45,134.55,1.71,NULL,NULL,NULL,NULL,NULL
2024,11,24,12,0,0,9.14,135.65,9.14,135.65,1.6,10.24,144.4,0.412,2.68,8.5,5.79,137.92,1.65,NULL,NULL,NULL,NULL,NULL
2024,11,24,12,10,0,9.14,131.66,9.14,131.66,1.51,10.24,145.78,0.43,1.76,7,5.86,137.74,1.57,NULL,NULL,NULL,NULL,NULL
2024,11,24,12,20,0,9.85,145.78,9.85,145.78,1.57,10.24,145.8,0.421,2.22,6.75,6.3,136.55,1.63,NULL,NULL,NULL,NULL,NULL
2024,11,24,12,30,0,8,127.49,8,127.49,1.57,10.24,131.76,0.404,2.31,7.25,6.34,134.73,1.62,NULL,NULL,NULL,NULL,NULL
2024,11,24,12,40,0,8.53,137.68,8.53,137.68,1.69,10.24,126.83,0.4,2.75,7.25,6.13,134.87,1.73,NULL,NULL,NULL,NULL,NULL
2024,11,24,12,50,0,9.48,130.47,9.48,130.47,1.65,10.24,126.54,0.426,2.36,8.25,5.73,132.62,1.7,NULL,NULL,NULL,NULL,NULL
2024,11,24,13,0,0,9.14,130.98,9.14,130.98,1.65,10.24,137.11,0.418,2.55,8.5,5.47,133.79,1.71,NULL,NULL,NULL,NULL,NULL
2024,11,24,13,10,0,9.48,130.83,9.48,130.83,1.53,10.24,132.83,0.413,2.22,8.25,6.01,132.5,1.59,NULL,NULL,NULL,NULL,NULL
2024,11,24,13,20,0,9.48,136.74,9.48,136.74,1.53,10.24,135.51,0.405,2.3,7,6.43,135.94,1.58,NULL,NULL,NULL,NULL,NULL
2024,11,24,13,30,0,9.48,140.61,9.48,140.61,1.62,10.24,131.41,0.444,2.66,7.5,5.49,134.91,1.68,NULL,NULL,NULL,NULL,NULL
2024,11,24,13,40,0,9.48,142.84,9.48,142.84,1.6,10.24,137.97,0.445,2.03,7.75,6.36,136.01,1.66,NULL,NULL,NULL,NULL,NULL
2024,11,24,13,50,0,9.14,138.03,9.14,138.03,1.5,10.24,142.17,0.444,2.16,8.75,6,137.21,1.56,NULL,NULL,NULL,NULL,NULL
2024,11,24,14,0,0,9.14,137.03,9.14,137.03,1.48,10.24,144.51,0.431,2.79,7.25,5.59,138.54,1.54,NULL,NULL,NULL,NULL,NULL
2024,11,24,14,10,0,9.14,138.72,9.14,138.72,1.5,10.24,146.65,0.403,2.36,7.75,6.08,138.01,1.55,NULL,NULL,NULL,NULL,NULL
2024,11,24,14,20,0,9.14,138.51,9.14,138.51,1.57,10.67,136.64,0.395,2.44,7.5,6.05,136.28,1.62,NULL,NULL,NULL,NULL,NULL
2024,11,24,14,30,0,8.53,135.61,8.53,135.61,1.53,10.24,139.17,0.422,2.66,6.75,6.16,138.02,1.59,NULL,NULL,NULL,NULL,NULL
2024,11,24,14,40,0,8.83,136.95,8.83,136.95,1.63,10.24,134.16,0.442,2.25,6.75,6.16,136.48,1.69,NULL,NULL,NULL,NULL,NULL
2024,11,24,14,50,0,8.53,138.06,8.53,138.06,1.66,10.24,131.86,0.418,2.31,7.5,5.77,137.63,1.71,NULL,NULL,NULL,NULL,NULL
2024,11,24,15,0,0,8.83,140.37,8.83,140.37,1.68,10.24,126.66,0.439,2.34,7.75,6.35,133.39,1.74,NULL,NULL,NULL,NULL,NULL
2024,11,24,15,10,0,8.53,139.89,8.53,139.89,1.63,11.13,133.47,0.418,2.41,8.25,5.65,135.02,1.68,NULL,NULL,NULL,NULL,NULL
2024,11,24,15,20,0,9.14,139.47,9.14,139.47,1.62,10.24,141.14,0.417,2.65,7.75,6.23,134.7,1.68,NULL,NULL,NULL,NULL,NULL
2024,11,24,15,30,0,9.14,139.59,9.14,139.59,1.56,10.24,140.69,0.44,2.15,7.25,5.84,137.06,1.62,NULL,NULL,NULL,NULL,NULL
2024,11,24,15,40,0,9.14,142.37,9.14,142.37,1.57,10.24,136.4,0.459,2.83,9.25,5.67,138.81,1.63,NULL,NULL,NULL,NULL,NULL
2024,11,24,15,50,0,8.83,141.66,8.83,141.66,1.52,10.24,125.19,0.468,2.39,9.75,5.88,136.83,1.59,NULL,NULL,NULL,NULL,NULL
2024,11,24,16,0,0,8.53,141.98,8.53,141.98,1.52,10.24,126.57,0.436,2,7.75,6.06,136.98,1.59,NULL,NULL,NULL,NULL,NULL
2024,11,24,16,10,0,8.26,131.81,8.26,131.81,1.49,10.24,129.34,0.458,2.36,9.75,6.15,133.26,1.56,NULL,NULL,NULL,NULL,NULL
2024,11,24,16,20,0,8.53,133.11,8.53,133.11,1.51,10.24,132.46,0.434,2.28,8.25,5.78,132.97,1.58,NULL,NULL,NULL,NULL,NULL
2024,11,24,16,30,0,8.53,132.68,8.53,132.68,1.59,10.24,131.18,0.459,2.37,8.25,6.5,135.2,1.66,NULL,NULL,NULL,NULL,NULL
2024,11,24,16,40,0,8.83,127.45,8.83,127.45,1.54,10.24,133.8,0.434,2.06,9,6.32,131.88,1.6,NULL,NULL,NULL,NULL,NULL
2024,11,24,16,50,0,8.83,125.4,8.83,125.4,1.52,10.24,139.14,0.439,2.07,8,6.07,134.03,1.58,NULL,NULL,NULL,NULL,NULL
2024,11,24,17,0,0,8.83,130.96,8.83,130.96,1.49,10.24,138.94,0.437,2.48,8.25,5.92,134.74,1.56,NULL,NULL,NULL,NULL,NULL
2024,11,24,17,10,0,8.83,132.91,8.83,132.91,1.6,10.67,131.68,0.473,2.48,7,6.38,134.05,1.67,NULL,NULL,NULL,NULL,NULL
2024,11,24,17,20,0,8.83,132.73,8.83,132.73,1.72,10.67,128.58,0.483,2.67,7,6.69,133.9,1.78,NULL,NULL,NULL,NULL,NULL
2024,11,24,17,30,0,8.83,130.93,8.83,130.93,1.69,10.67,124.04,0.445,2.03,7.75,6.22,133.14,1.75,NULL,NULL,NULL,NULL,NULL
2024,11,24,17,40,0,9.14,136.19,9.14,136.19,1.64,10.24,132.67,0.426,2.18,8,6.47,137.55,1.7,NULL,NULL,NULL,NULL,NULL
2024,11,24,17,50,0,9.14,139.64,9.14,139.64,1.57,10.24,139.84,0.412,2.01,9,6.25,140.96,1.63,NULL,NULL,NULL,NULL,NULL
2024,11,24,18,0,0,9.48,146.63,9.48,146.63,1.55,10.24,139.8,0.43,2.61,8.25,6.27,141.05,1.61,NULL,NULL,NULL,NULL,NULL
2024,11,24,18,10,0,8.83,138.34,8.83,138.34,1.57,10.24,137.6,0.43,2.52,7.5,6.48,138.03,1.63,NULL,NULL,NULL,NULL,NULL
2024,11,24,18,20,0,8.83,129.41,8.83,129.41,1.58,10.24,134.7,0.454,1.77,8.25,5.27,131.41,1.64,NULL,NULL,NULL,NULL,NULL
2024,11,24,18,30,0,8.83,132.95,8.83,132.95,1.64,10.24,133.7,0.428,2.19,9,6.94,130.19,1.69,NULL,NULL,NULL,NULL,NULL
2024,11,24,18,40,0,8.83,130.42,8.83,130.42,1.58,10.24,127.21,0.394,2.37,8.5,5.83,127.95,1.63,NULL,NULL,NULL,NULL,NULL
2024,11,24,18,50,0,8.83,134.08,8.83,134.08,1.64,10.24,131.51,0.399,2.08,8.75,6.18,131.33,1.68,NULL,NULL,NULL,NULL,NULL
2024,11,24,19,0,0,9.14,135.03,9.14,135.03,1.68,10.24,130.85,0.35,2.33,8.75,6.44,131.93,1.71,NULL,NULL,NULL,NULL,NULL
2024,11,24,19,10,0,9.14,133.64,9.14,133.64,1.83,10.24,130.71,0.4,3.02,8.25,6.03,131.47,1.87,NULL,NULL,NULL,NULL,NULL
2024,11,24,19,20,0,8.53,141.45,8.53,141.45,1.75,10.24,127.69,0.42,2.74,6.75,6.42,134.23,1.8,NULL,NULL,NULL,NULL,NULL
2024,11,24,19,30,0,8.53,138.77,8.53,138.77,1.74,10.24,128.57,0.431,2.17,8.5,6.2,133.06,1.8,NULL,NULL,NULL,NULL,NULL
2024,11,24,19,40,0,8.53,139.35,8.53,139.35,1.67,10.24,133.54,0.411,2.86,7,6.15,134,1.71,NULL,NULL,NULL,NULL,NULL
2024,11,24,19,50,0,9.14,130.7,9.14,130.7,1.71,10.24,133.08,0.389,2.55,7,6.04,132.74,1.75,NULL,NULL,NULL,NULL,NULL
2024,11,24,20,0,0,9.14,129.7,9.14,129.7,1.7,10.24,129.78,0.377,2.74,6.5,6.17,132.8,1.74,NULL,NULL,NULL,NULL,NULL
2024,11,24,20,10,0,8.26,123.62,8.26,123.62,1.72,10.24,133.3,0.36,3.01,7.75,5.38,129.92,1.76,NULL,NULL,NULL,NULL,NULL
2024,11,24,20,20,0,8.26,126.99,8.26,126.99,1.78,10.24,138.6,0.355,3.02,7.75,6.4,132.01,1.81,NULL,NULL,NULL,NULL,NULL
2024,11,24,20,30,0,8.53,133.21,8.53,133.21,1.85,10.24,133.54,0.361,2.54,8.25,7.46,132.19,1.89,NULL,NULL,NULL,NULL,NULL
2024,11,24,20,40,0,8.53,134.78,8.53,134.78,1.83,10.24,131.29,0.362,2.53,8.25,6.72,133.44,1.87,NULL,NULL,NULL,NULL,NULL
2024,11,24,20,50,0,8.53,135.24,8.53,135.24,1.71,10.24,127.79,0.382,2.7,8.5,5.43,133.84,1.76,NULL,NULL,NULL,NULL,NULL
2024,11,24,21,0,0,8.83,141.63,8.83,141.63,1.67,10.24,132.47,0.39,2.3,9,5.63,133.41,1.72,NULL,NULL,NULL,NULL,NULL
2024,11,24,21,10,0,8.83,141.58,8.83,141.58,1.77,10.24,128.35,0.391,2.66,8.5,5.87,135.22,1.81,NULL,NULL,NULL,NULL,NULL
2024,11,24,21,20,0,8.83,136.89,8.83,136.89,1.79,10.24,119.3,0.378,2.55,8.5,5.79,133.13,1.82,NULL,NULL,NULL,NULL,NULL
2024,11,24,21,30,0,8.83,133.91,8.83,133.91,1.8,10.24,127.77,0.38,3.49,8.25,6.23,134.02,1.84,NULL,NULL,NULL,NULL,NULL
2024,11,24,21,40,0,8.83,133.19,8.83,133.19,1.78,10.24,137.49,0.419,2.57,9,5.77,132.98,1.83,NULL,NULL,NULL,NULL,NULL
2024,11,24,21,50,0,8.83,134.22,8.83,134.22,1.86,10.24,140.86,0.433,3.44,8,5.93,134.35,1.91,NULL,NULL,NULL,NULL,NULL
2024,11,24,22,0,0,8.26,131.93,8.26,131.93,1.74,10.24,130.18,0.422,2.66,8.75,5.63,129.62,1.79,NULL,NULL,NULL,NULL,NULL
2024,11,24,22,10,0,9.48,129.85,9.48,129.85,1.79,10.24,123.07,0.405,2.53,7.5,6.65,130.35,1.83,NULL,NULL,NULL,NULL,NULL
2024,11,24,22,20,0,9.48,129.38,9.48,129.38,1.78,10.24,122.25,0.399,2.54,8.75,6.02,131.24,1.82,NULL,NULL,NULL,NULL,NULL
2024,11,24,22,30,0,8.83,132.6,8.83,132.6,1.87,10.24,131.36,0.418,3.41,8,5.86,132.39,1.91,NULL,NULL,NULL,NULL,NULL
2024,11,24,22,40,0,8.83,126.64,8.83,126.64,1.8,10.24,139.99,0.431,2.2,8.75,5.77,132.07,1.85,NULL,NULL,NULL,NULL,NULL
2024,11,24,23,0,0,8,127.24,8,127.24,1.87,10.24,128.93,0.473,3.11,8.5,5.72,130.04,1.93,NULL,NULL,NULL,NULL,NULL
2024,11,24,23,10,0,8.83,129.14,8.83,129.14,1.84,10.24,124.63,0.464,2.03,9,5.8,128.05,1.89,NULL,NULL,NULL,NULL,NULL
2024,11,24,23,20,0,8.53,131.12,8.53,131.12,1.77,10.24,122.48,0.438,3.04,8.5,5.57,126.81,1.82,NULL,NULL,NULL,NULL,NULL
2024,11,24,23,30,0,8.53,132.62,8.53,132.62,1.76,10.24,116.51,0.383,2.99,8.25,5.9,126.85,1.8,NULL,NULL,NULL,NULL,NULL
2024,11,24,23,40,0,8.26,123.43,8.26,123.43,1.7,10.24,113.73,0.378,2.02,7.75,4.99,128.34,1.74,NULL,NULL,NULL,NULL,NULL
2024,11,24,23,50,0,8.26,125.82,8.26,125.82,1.7,10.24,120.38,0.402,2.58,8.5,5.99,131.95,1.75,NULL,NULL,NULL,NULL,NULL
2024,11,25,0,0,0,8.53,130.48,8.53,130.48,1.81,10.24,118.29,0.421,3.98,7.75,6.24,132.32,1.86,NULL,NULL,NULL,NULL,NULL
2024,11,25,0,10,0,8.53,129.61,8.53,129.61,1.81,10.24,119.11,0.432,2.22,7.5,5.8,132.26,1.86,NULL,NULL,NULL,NULL,NULL
2024,11,25,0,20,0,8.53,131.97,8.53,131.97,1.79,10.24,126.5,0.393,2.61,8.75,5.22,133.86,1.84,NULL,NULL,NULL,NULL,NULL
2024,11,25,0,30,0,8.26,130.57,8.26,130.57,1.75,10.24,130.41,0.397,2.67,7.75,6.31,135.17,1.8,NULL,NULL,NULL,NULL,NULL
2024,11,25,0,50,0,8.26,136.63,8.26,136.63,1.71,10.24,130.58,0.408,2.2,8.75,5.81,135.65,1.75,NULL,NULL,NULL,NULL,NULL
2024,11,25,1,0,0,8.26,137.04,8.26,137.04,1.65,10.24,126.6,0.423,2.8,5.5,5.91,135.46,1.7,NULL,NULL,NULL,NULL,NULL
